alert_id,Type,Rule_name,Status,Transaction_id
885599,Hard Stop,Rule1,In Review,13544439
885600,Hard Stop,Rule6,In Review,13544457
885601,Hard Stop,Rule1,In Review,13544467
885602,Hard Stop,Rule7,In Review,13544468
885603,Hard Stop,Rule7,In Review,13544470
885604,Hard Stop,Rule3,In Review,13544477
885605,Hard Stop,Rule6,In Review,13544487
885606,Hard Stop,Rule6,In Review,13544502
885607,Hard Stop,Rule6,In Review,13544527
885608,Hard Stop,Rule2,In Review,"13544536, 13544537, 13544548"
885609,Hard Stop,Rule5,In Review,13544565
885610,Hard Stop,Rule3,In Review,13544573
885611,Hard Stop,Rule7,In Review,13544580
885612,Hard Stop,Rule1,In Review,13544584
885613,Hard Stop,Rule7,In Review,13544601
885614,Hard Stop,Rule2,In Review,13544632
885615,Hard Stop,Rule6,In Review,13544638
885616,Hard Stop,Rule6,In Review,13544639
885617,Hard Stop,Rule3,In Review,13544646
885618,Hard Stop,Rule3,In Review,13544659
885619,Hard Stop,Rule5,In Review,13544663
885620,Hard Stop,Rule4,In Review,13544666
885621,Hard Stop,Rule4,In Review,13544691
885622,Hard Stop,Rule1,In Review,13544707
885623,Hard Stop,Rule6,In Review,13544712
885624,Hard Stop,Rule2,In Review,13544714
885625,Hard Stop,Rule3,In Review,13544722
885626,Hard Stop,Rule2,In Review,13544733
885627,Hard Stop,Rule3,In Review,13544740
885628,Hard Stop,Rule2,In Review,13544745
885629,Hard Stop,Rule2,In Review,13544764
885630,Hard Stop,Rule4,In Review,13544775
885631,Hard Stop,Rule2,In Review,13544777
885632,Hard Stop,Rule4,In Review,13544799
885633,Hard Stop,Rule4,In Review,13544829
885634,Hard Stop,Rule2,In Review,13544836
885635,Hard Stop,Rule5,In Review,13544838
885636,Hard Stop,Rule1,In Review,13544869
885637,Hard Stop,Rule6,In Review,13544887
885638,Hard Stop,Rule7,In Review,13544893
885639,Hard Stop,Rule6,In Review,13544894
885640,Hard Stop,Rule2,In Review,13544913
885641,Hard Stop,Rule7,In Review,13544954
885642,Hard Stop,Rule2,In Review,13544986
885643,Hard Stop,Rule5,In Review,13544991
885644,Hard Stop,Rule1,In Review,13545007
885645,Hard Stop,Rule5,In Review,13545015
885646,Hard Stop,Rule2,In Review,13545023
885647,Hard Stop,Rule2,In Review,13545029
885648,Hard Stop,Rule5,In Review,13545038
885649,Hard Stop,Rule6,In Review,13545094
885650,Hard Stop,Rule1,In Review,13545157
885651,Hard Stop,Rule2,In Review,13545159
885652,Hard Stop,Rule7,In Review,13545226
885653,Hard Stop,Rule1,In Review,13545247
885654,Hard Stop,Rule2,In Review,13545254
885655,Hard Stop,Rule5,In Review,13545260
885656,Hard Stop,Rule6,In Review,13545272
885657,Hard Stop,Rule4,In Review,13545285
885658,Hard Stop,Rule4,In Review,13545290
885659,Hard Stop,Rule3,In Review,13545302
885660,Hard Stop,Rule1,In Review,13545306
885661,Hard Stop,Rule3,In Review,13545317
885662,Hard Stop,Rule7,In Review,13545323
885663,Hard Stop,Rule3,In Review,13545332
885664,Hard Stop,Rule6,In Review,13545338
885665,Hard Stop,Rule3,In Review,13545374
885666,Hard Stop,Rule6,In Review,13545387
885667,Hard Stop,Rule4,In Review,13545401
885668,Hard Stop,Rule4,In Review,13545406
885669,Hard Stop,Rule6,In Review,13545407
885670,Hard Stop,Rule7,In Review,13545442
885671,Hard Stop,Rule3,In Review,13545449
885672,Hard Stop,Rule1,In Review,13545452
885673,Hard Stop,Rule7,In Review,13545453
885674,Hard Stop,Rule7,In Review,13545457
885675,Hard Stop,Rule7,In Review,13545477
885676,Hard Stop,Rule6,In Review,13545499
885677,Hard Stop,Rule1,In Review,13545501
885678,Hard Stop,Rule5,In Review,13545536
885679,Hard Stop,Rule2,In Review,13545538
885680,Hard Stop,Rule4,In Review,13545564
885681,Hard Stop,Rule4,In Review,13545568
885682,Hard Stop,Rule4,In Review,13545584
885683,Hard Stop,Rule3,In Review,13545588
885684,Hard Stop,Rule4,In Review,13545609
885685,Hard Stop,Rule6,In Review,13545612
885686,Hard Stop,Rule1,In Review,13545621
885687,Hard Stop,Rule6,In Review,13545622
885688,Hard Stop,Rule6,In Review,13545636
885689,Hard Stop,Rule2,In Review,13545671
885690,Hard Stop,Rule3,In Review,13545676
885691,Hard Stop,Rule1,In Review,13545677
885692,Hard Stop,Rule4,In Review,13545678
885693,Hard Stop,Rule3,In Review,13545688
885694,Hard Stop,Rule5,In Review,13545711
885695,Hard Stop,Rule3,In Review,13545712
885696,Hard Stop,Rule5,In Review,13545715
885697,Hard Stop,Rule5,In Review,13545756
885698,Hard Stop,Rule7,In Review,13545777
885699,Hard Stop,Rule1,In Review,13545805
885700,Hard Stop,Rule2,In Review,13545809
885701,Hard Stop,Rule3,In Review,13545816
885702,Hard Stop,Rule1,In Review,13545819
885703,Hard Stop,Rule6,In Review,13545820
885704,Hard Stop,Rule7,In Review,13545831
885705,Hard Stop,Rule4,In Review,13545848
885706,Hard Stop,Rule5,In Review,13545860
885707,Hard Stop,Rule1,In Review,13545865
885708,Hard Stop,Rule7,In Review,13545881
885709,Hard Stop,Rule1,In Review,13545899
885710,Hard Stop,Rule2,In Review,13545920
885711,Hard Stop,Rule5,In Review,13545930
885712,Hard Stop,Rule1,In Review,13545937
885713,Hard Stop,Rule1,In Review,13545950
885714,Hard Stop,Rule2,In Review,13545960
885715,Hard Stop,Rule6,In Review,13545965
885716,Hard Stop,Rule2,In Review,13545971
885717,Hard Stop,Rule4,In Review,13545989
885718,Hard Stop,Rule5,In Review,13546010
885719,Hard Stop,Rule7,In Review,13546046
885720,Hard Stop,Rule2,In Review,13546068
885721,Hard Stop,Rule3,In Review,13546072
885722,Hard Stop,Rule3,In Review,13546089
885723,Hard Stop,Rule7,In Review,13546092
885724,Hard Stop,Rule5,In Review,13546111
885725,Hard Stop,Rule7,In Review,13546133
885726,Hard Stop,Rule4,In Review,13546135
885727,Hard Stop,Rule3,In Review,13546146
885728,Hard Stop,Rule4,In Review,13546167
885729,Hard Stop,Rule4,In Review,13546172
885730,Hard Stop,Rule5,In Review,13546192
885731,Hard Stop,Rule5,In Review,13546200
885732,Hard Stop,Rule5,In Review,13546216
885733,Hard Stop,Rule6,In Review,13546246
885734,Hard Stop,Rule4,In Review,13546249
885735,Hard Stop,Rule3,In Review,13546264
885736,Hard Stop,Rule1,In Review,13546277
885737,Hard Stop,Rule2,In Review,13546280
885738,Hard Stop,Rule4,In Review,13546288
885739,Hard Stop,Rule3,In Review,13546294
885740,Hard Stop,Rule7,In Review,13546324
885741,Hard Stop,Rule7,In Review,13546338
885742,Hard Stop,Rule6,In Review,13546340
885743,Hard Stop,Rule3,In Review,13546349
885744,Hard Stop,Rule6,In Review,13546359
885745,Hard Stop,Rule3,In Review,13546374
885746,Hard Stop,Rule4,In Review,13546382
885747,Hard Stop,Rule6,In Review,13546385
885748,Hard Stop,Rule6,In Review,13546407
885749,Hard Stop,Rule4,In Review,13546411
885750,Hard Stop,Rule1,In Review,13546427
885751,Hard Stop,Rule5,In Review,13546431
885752,Hard Stop,Rule4,In Review,13546442
885753,Hard Stop,Rule2,In Review,13546451
885754,Hard Stop,Rule6,In Review,13546460
885755,Hard Stop,Rule7,In Review,13546472
885756,Hard Stop,Rule5,In Review,13546500
885757,Hard Stop,Rule6,In Review,13546528
885758,Hard Stop,Rule6,In Review,13546530
885759,Hard Stop,Rule4,In Review,13546552
885760,Hard Stop,Rule1,In Review,13546565
885761,Hard Stop,Rule6,In Review,13546581
885762,Hard Stop,Rule7,In Review,13546595
885763,Hard Stop,Rule1,In Review,13546602
885764,Hard Stop,Rule3,In Review,13546620
885765,Hard Stop,Rule7,In Review,13546637
885766,Hard Stop,Rule1,In Review,13546639
885767,Hard Stop,Rule6,In Review,13546659
885768,Hard Stop,Rule6,In Review,13546666
885769,Hard Stop,Rule1,In Review,13546676
885770,Hard Stop,Rule2,In Review,13546678
885771,Hard Stop,Rule1,In Review,13546682
885772,Hard Stop,Rule7,In Review,13546690
885773,Hard Stop,Rule7,In Review,13546693
885774,Hard Stop,Rule3,In Review,13546707
885775,Hard Stop,Rule6,In Review,13546717
885776,Hard Stop,Rule1,In Review,13546724
885777,Hard Stop,Rule2,In Review,13546728
885778,Hard Stop,Rule3,In Review,13546735
885779,Hard Stop,Rule1,In Review,13546755
885780,Hard Stop,Rule6,In Review,13546785
885781,Hard Stop,Rule7,In Review,13546804
885782,Hard Stop,Rule3,In Review,13546810
885783,Hard Stop,Rule5,In Review,13546835
885784,Hard Stop,Rule1,In Review,13546844
885785,Hard Stop,Rule3,In Review,13546850
885786,Hard Stop,Rule2,In Review,13546852
885787,Hard Stop,Rule1,In Review,13546864
885788,Hard Stop,Rule4,In Review,13546893
885789,Hard Stop,Rule2,In Review,13546899
885790,Hard Stop,Rule5,In Review,13546910
885791,Hard Stop,Rule3,In Review,"13546932, 13546957, 13546961, 13546965, 13546973, 13546986, 13546990"
885792,Hard Stop,Rule2,In Review,13547015
885793,Hard Stop,Rule4,In Review,13547044
885794,Hard Stop,Rule4,In Review,13547063
885795,Hard Stop,Rule3,In Review,13547072
885796,Hard Stop,Rule3,In Review,13547075
885797,Hard Stop,Rule6,In Review,13547084
885798,Hard Stop,Rule7,In Review,13547094
885799,Hard Stop,Rule4,In Review,13547102
885800,Hard Stop,Rule5,In Review,13547108
885801,Hard Stop,Rule7,In Review,13547118
885802,Hard Stop,Rule7,In Review,13547119
885803,Hard Stop,Rule2,In Review,13547126
885804,Hard Stop,Rule4,In Review,13547129
885805,Hard Stop,Rule4,In Review,13547132
885806,Hard Stop,Rule7,In Review,13547146
885807,Hard Stop,Rule6,In Review,13547159
885808,Hard Stop,Rule5,In Review,13547161
885809,Hard Stop,Rule4,In Review,13547170
885810,Hard Stop,Rule7,In Review,13547171
885811,Hard Stop,Rule2,In Review,13547201
885812,Hard Stop,Rule7,In Review,13547203
885813,Hard Stop,Rule3,In Review,13547208
885814,Hard Stop,Rule7,In Review,13547240
885815,Hard Stop,Rule1,In Review,13547241
885816,Hard Stop,Rule6,In Review,13547244
885817,Hard Stop,Rule2,In Review,13547260
885818,Hard Stop,Rule1,In Review,13547266
885819,Hard Stop,Rule5,In Review,13547280
885820,Hard Stop,Rule2,In Review,13547286
885821,Hard Stop,Rule4,In Review,13547309
885822,Hard Stop,Rule2,In Review,13547321
885823,Hard Stop,Rule2,In Review,13547330
885824,Hard Stop,Rule5,In Review,13547334
885825,Hard Stop,Rule3,In Review,13547341
885826,Hard Stop,Rule7,In Review,13547355
885827,Hard Stop,Rule5,In Review,13547361
885828,Hard Stop,Rule2,In Review,13547364
885829,Hard Stop,Rule4,In Review,13547388
885830,Hard Stop,Rule3,In Review,13547397
885831,Hard Stop,Rule7,In Review,13547404
885832,Hard Stop,Rule5,In Review,13547419
885833,Hard Stop,Rule2,In Review,13547429
885834,Hard Stop,Rule1,In Review,13547434
885835,Hard Stop,Rule4,In Review,13547443
885836,Hard Stop,Rule4,In Review,13547449
885837,Hard Stop,Rule2,In Review,13547455
885838,Hard Stop,Rule5,In Review,13547461
885839,Hard Stop,Rule4,In Review,13547466
885840,Hard Stop,Rule6,In Review,13547468
885841,Hard Stop,Rule7,In Review,13547479
885842,Hard Stop,Rule7,In Review,13547481
885843,Hard Stop,Rule2,In Review,13547482
885844,Hard Stop,Rule3,In Review,13547490
885845,Hard Stop,Rule1,In Review,13547511
885846,Hard Stop,Rule1,In Review,13547533
885847,Hard Stop,Rule5,In Review,13547534
885848,Hard Stop,Rule3,In Review,13547543
885849,Hard Stop,Rule5,In Review,13547545
885850,Hard Stop,Rule2,In Review,13547546
885851,Hard Stop,Rule2,In Review,13547556
885852,Hard Stop,Rule6,In Review,13547574
885853,Hard Stop,Rule7,In Review,13547588
885854,Hard Stop,Rule1,In Review,13547630
885855,Hard Stop,Rule4,In Review,13547632
885856,Hard Stop,Rule6,In Review,13547637
885857,Hard Stop,Rule7,In Review,13547638
885858,Hard Stop,Rule5,In Review,13547642
885859,Hard Stop,Rule6,In Review,13547646
885860,Hard Stop,Rule2,In Review,13547665
885861,Hard Stop,Rule1,In Review,13547702
885862,Hard Stop,Rule5,In Review,13547719
885863,Hard Stop,Rule1,In Review,13547727
885864,Hard Stop,Rule5,In Review,13547734
885865,Hard Stop,Rule5,In Review,13547743
885866,Hard Stop,Rule2,In Review,13547752
885867,Hard Stop,Rule5,In Review,13547760
885868,Hard Stop,Rule4,In Review,13547775
885869,Hard Stop,Rule5,In Review,13547785
885870,Hard Stop,Rule3,In Review,13547797
885871,Hard Stop,Rule4,In Review,13547820
885872,Hard Stop,Rule7,In Review,13547828
885873,Hard Stop,Rule4,In Review,"13547852, 13547856"
885874,Hard Stop,Rule5,In Review,13547870
885875,Hard Stop,Rule7,In Review,13547876
885876,Hard Stop,Rule1,In Review,13547902
885877,Hard Stop,Rule2,In Review,13547910
885878,Hard Stop,Rule4,In Review,13547911
885879,Hard Stop,Rule6,In Review,13547923
885880,Hard Stop,Rule5,In Review,13547928
885881,Hard Stop,Rule4,In Review,13547935
885882,Hard Stop,Rule1,In Review,13547938
885883,Hard Stop,Rule2,In Review,13547958
885884,Hard Stop,Rule1,In Review,13547993
885885,Hard Stop,Rule7,In Review,13548012
885886,Hard Stop,Rule3,In Review,13548019
885887,Hard Stop,Rule1,In Review,13548045
885888,Hard Stop,Rule2,In Review,13548050
885889,Hard Stop,Rule7,In Review,13548056
885890,Hard Stop,Rule7,In Review,13548065
885891,Hard Stop,Rule4,In Review,13548075
885892,Hard Stop,Rule5,In Review,13548086
885893,Hard Stop,Rule1,In Review,13548088
885894,Hard Stop,Rule2,In Review,13548089
885895,Hard Stop,Rule2,In Review,13548095
885896,Hard Stop,Rule6,In Review,13548124
885897,Hard Stop,Rule7,In Review,13548134
885898,Hard Stop,Rule5,In Review,13548138
885899,Hard Stop,Rule1,In Review,13548140
885900,Hard Stop,Rule3,In Review,13548189
885901,Hard Stop,Rule2,In Review,13548190
885902,Hard Stop,Rule4,In Review,13548195
885903,Hard Stop,Rule4,In Review,13548212
885904,Hard Stop,Rule2,In Review,13548214
885905,Hard Stop,Rule3,In Review,13548251
885906,Hard Stop,Rule5,In Review,13548256
885907,Hard Stop,Rule2,In Review,13548258
885908,Hard Stop,Rule5,In Review,13548266
885909,Hard Stop,Rule4,In Review,13548281
885910,Hard Stop,Rule1,In Review,13548317
885911,Hard Stop,Rule2,In Review,13548321
885912,Hard Stop,Rule4,In Review,13548346
885913,Hard Stop,Rule4,In Review,13548347
885914,Hard Stop,Rule5,In Review,13548365
885915,Hard Stop,Rule6,In Review,13548378
885916,Hard Stop,Rule2,In Review,13548381
885917,Hard Stop,Rule6,In Review,13548401
885918,Hard Stop,Rule7,In Review,13548408
885919,Hard Stop,Rule6,In Review,13548453
885920,Hard Stop,Rule4,In Review,13548460
885921,Hard Stop,Rule1,In Review,13548483
885922,Hard Stop,Rule3,In Review,13548496
885923,Hard Stop,Rule5,In Review,13548509
885924,Hard Stop,Rule7,In Review,13548516
885925,Hard Stop,Rule2,In Review,13548526
885926,Hard Stop,Rule3,In Review,13548561
885927,Hard Stop,Rule4,In Review,13548562
885928,Hard Stop,Rule5,In Review,13548569
885929,Hard Stop,Rule4,In Review,13548587
885930,Hard Stop,Rule7,In Review,13548601
885931,Hard Stop,Rule5,In Review,13548634
885932,Hard Stop,Rule3,In Review,13548640
885933,Hard Stop,Rule7,In Review,13548647
885934,Hard Stop,Rule6,In Review,13548669
885935,Hard Stop,Rule2,In Review,13548684
885936,Hard Stop,Rule4,In Review,13548693
885937,Hard Stop,Rule6,In Review,13548717
885938,Hard Stop,Rule2,In Review,13548722
885939,Hard Stop,Rule2,In Review,13548740
885940,Hard Stop,Rule4,In Review,13548743
885941,Hard Stop,Rule2,In Review,13548746
885942,Hard Stop,Rule3,In Review,13548769
885943,Hard Stop,Rule7,In Review,13548786
885944,Hard Stop,Rule5,In Review,13548794
885945,Hard Stop,Rule7,In Review,13548796
885946,Hard Stop,Rule1,In Review,13548797
885947,Hard Stop,Rule4,In Review,13548811
885948,Hard Stop,Rule2,In Review,13548813
885949,Hard Stop,Rule3,In Review,13548823
885950,Hard Stop,Rule3,In Review,13548831
885951,Hard Stop,Rule1,In Review,13548842
885952,Hard Stop,Rule4,In Review,13548852
885953,Hard Stop,Rule6,In Review,13548855
885954,Hard Stop,Rule3,In Review,13548898
885955,Hard Stop,Rule3,In Review,13548905
885956,Hard Stop,Rule3,In Review,13548925
885957,Hard Stop,Rule7,In Review,13548950
885958,Hard Stop,Rule7,In Review,13548956
885959,Hard Stop,Rule4,In Review,13548967
885960,Hard Stop,Rule4,In Review,13548985
885961,Hard Stop,Rule3,In Review,13548995
885962,Hard Stop,Rule2,In Review,13548999
885963,Hard Stop,Rule7,In Review,13549008
885964,Hard Stop,Rule4,In Review,13549009
885965,Hard Stop,Rule4,In Review,13549010
885966,Hard Stop,Rule4,In Review,13549028
885967,Hard Stop,Rule3,In Review,13549030
885968,Hard Stop,Rule5,In Review,13549067
885969,Hard Stop,Rule2,In Review,13549095
885970,Hard Stop,Rule2,In Review,13549105
885971,Hard Stop,Rule1,In Review,13549116
885972,Hard Stop,Rule6,In Review,13549126
885973,Hard Stop,Rule5,In Review,13549156
885974,Hard Stop,Rule6,In Review,13549157
885975,Hard Stop,Rule4,In Review,13549168
885976,Hard Stop,Rule3,In Review,13549174
885977,Hard Stop,Rule5,In Review,13549185
885978,Hard Stop,Rule3,In Review,13549223
885979,Hard Stop,Rule6,In Review,13549233
885980,Hard Stop,Rule4,In Review,13549245
885981,Hard Stop,Rule2,In Review,13549261
885982,Hard Stop,Rule3,In Review,13549274
885983,Hard Stop,Rule7,In Review,13549285
885984,Hard Stop,Rule1,In Review,13549289
885985,Hard Stop,Rule7,In Review,13549290
885986,Hard Stop,Rule4,In Review,13549298
885987,Hard Stop,Rule4,In Review,13549323
885988,Hard Stop,Rule4,In Review,13549349
885989,Hard Stop,Rule4,In Review,13549360
885990,Hard Stop,Rule3,In Review,13549376
885991,Hard Stop,Rule4,In Review,13549387
885992,Hard Stop,Rule2,In Review,13549395
885993,Hard Stop,Rule6,In Review,13549400
885994,Hard Stop,Rule7,In Review,13549427
885995,Hard Stop,Rule6,In Review,13549434
885996,Hard Stop,Rule2,In Review,13549436
885997,Hard Stop,Rule6,In Review,13549487
885998,Hard Stop,Rule2,In Review,13549489
885999,Hard Stop,Rule5,In Review,13549502
886000,Hard Stop,Rule3,In Review,13549529
886001,Hard Stop,Rule3,In Review,13549543
886002,Hard Stop,Rule1,In Review,13549595
886003,Hard Stop,Rule2,In Review,"13549596, 13549597, 13549609, 13549616"
886004,Hard Stop,Rule3,In Review,13549619
886005,Hard Stop,Rule4,In Review,13549663
886006,Hard Stop,Rule6,In Review,13549671
886007,Hard Stop,Rule5,In Review,13549679
886008,Hard Stop,Rule7,In Review,13549708
886009,Hard Stop,Rule5,In Review,13549709
886010,Hard Stop,Rule5,In Review,13549712
886011,Hard Stop,Rule5,In Review,13549719
886012,Hard Stop,Rule2,In Review,13549723
886013,Hard Stop,Rule1,In Review,13549752
886014,Hard Stop,Rule2,In Review,13549768
886015,Hard Stop,Rule3,In Review,13549770
886016,Hard Stop,Rule3,In Review,13549779
886017,Hard Stop,Rule3,In Review,13549783
886018,Hard Stop,Rule6,In Review,13549791
886019,Hard Stop,Rule2,In Review,13549807
886020,Hard Stop,Rule5,In Review,13549823
886021,Hard Stop,Rule2,In Review,13549835
886022,Hard Stop,Rule6,In Review,13549840
886023,Hard Stop,Rule2,In Review,13549842
886024,Hard Stop,Rule3,In Review,13549870
886025,Hard Stop,Rule6,In Review,13549873
886026,Hard Stop,Rule7,In Review,13549884
886027,Hard Stop,Rule4,In Review,13549886
886028,Hard Stop,Rule6,In Review,13549889
886029,Hard Stop,Rule6,In Review,13549894
886030,Hard Stop,Rule3,In Review,13549902
886031,Hard Stop,Rule7,In Review,13549912
886032,Hard Stop,Rule4,In Review,13549931
886033,Hard Stop,Rule6,In Review,13549932
886034,Hard Stop,Rule4,In Review,13549966
886035,Hard Stop,Rule3,In Review,13550013
886036,Hard Stop,Rule7,In Review,13550025
886037,Hard Stop,Rule2,In Review,13550031
886038,Hard Stop,Rule2,In Review,13550036
886039,Hard Stop,Rule2,In Review,13550037
886040,Hard Stop,Rule3,In Review,13550054
886041,Hard Stop,Rule6,In Review,13550074
886042,Hard Stop,Rule2,In Review,13550076
886043,Hard Stop,Rule6,In Review,13550092
886044,Hard Stop,Rule7,In Review,13550100
886045,Hard Stop,Rule6,In Review,13550112
886046,Hard Stop,Rule3,In Review,13550125
886047,Hard Stop,Rule3,In Review,13550132
886048,Hard Stop,Rule1,In Review,13550158
886049,Hard Stop,Rule3,In Review,13550167
886050,Hard Stop,Rule6,In Review,13550175
886051,Hard Stop,Rule7,In Review,13550178
886052,Hard Stop,Rule6,In Review,13550199
886053,Hard Stop,Rule7,In Review,13550213
886054,Hard Stop,Rule3,In Review,13550221
886055,Hard Stop,Rule1,In Review,13550236
886056,Hard Stop,Rule7,In Review,13550261
886057,Hard Stop,Rule2,In Review,13550263
886058,Hard Stop,Rule7,In Review,13550286
886059,Hard Stop,Rule7,In Review,13550302
886060,Hard Stop,Rule1,In Review,13550309
886061,Hard Stop,Rule2,In Review,13550310
886062,Hard Stop,Rule5,In Review,13550311
886063,Hard Stop,Rule3,In Review,13550350
886064,Hard Stop,Rule3,In Review,13550362
886065,Hard Stop,Rule6,In Review,13550384
886066,Hard Stop,Rule3,In Review,13550392
886067,Hard Stop,Rule7,In Review,13550398
886068,Hard Stop,Rule4,In Review,13550408
