Transaction_id,customer_id,Payment direction,Payment Status,Payment Type,payment system,Product,Payment Amount,Payment Currency,Transaction_date,CounterpartBIC
13543753,1142,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,27325.61,GBP,2025-02-16,HKKJCYXX
13543754,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,18238.14,GBP,2025-01-21,JKGJLTXX
13543755,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,17077.35,GBP,2025-01-02,HJGFLVXX
13543756,1159,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,1751,GBP,2025-01-06,HGKHLVXX
13543757,1151,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,72500,GBP,2025-02-03,FJDCLTXX
13543758,1125,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,300,GBP,2025-01-12,HJGFCYXX
13543759,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,335.01,GBP,2025-02-24,FJDCEEXX
13543760,1163,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,40.09,GBP,2025-02-21,HGKHLVXX
13543761,1118,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,124943.8,GBP,2025-01-22,FJKULVXX
13543762,1165,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,17297.12,GBP,2025-01-19,HGKHEEXX
13543763,1137,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,491.21,GBP,2025-01-21,HKKJUKXX
13543764,1141,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,127.94,GBP,2025-01-13,HJGFDEXX
13543765,1151,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,27036.26,GBP,2025-02-11,CIUVLVXX
13543766,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,23600,GBP,2025-02-19,CIUVLVXX
13543767,1121,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,24630.39,GBP,2025-01-04,JKGJUKXX
13543768,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,130.12,GBP,2025-02-11,LKJFLVXX
13543769,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,84.4,GBP,2025-01-26,LKJFEEXX
13543770,1158,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2536,EUR,2025-02-06,GLKLCYXX
13543771,1123,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,357,EUR,2025-01-17,HJGFLVXX
13543772,1124,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,7900,EUR,2025-02-02,UWEILVXX
13543773,1151,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,6400,EUR,2025-02-06,FJKUUKXX
13543774,1136,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3200,EUR,2025-01-16,UWEILVXX
13543775,1124,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1495,EUR,2025-02-12,JKGJUKXX
13543776,1146,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3350,EUR,2025-02-16,HGKHUKXX
13543777,1164,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,800,EUR,2025-01-24,CIUVLVXX
13543778,1119,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,2000,EUR,2025-02-22,JKGJLVXX
13543779,1135,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1517,EUR,2025-02-02,HKKJDEXX
13543780,1127,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1150,EUR,2025-01-10,FJKUDEXX
13543781,1143,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,4150,EUR,2025-01-01,HJGFLVXX
13543782,1152,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,1050,EUR,2025-02-25,LKJFCYXX
13543783,1148,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,5544,EUR,2025-02-04,HKKJLVXX
13543784,1118,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,500,EUR,2025-01-10,LKJFLTXX
13543785,1127,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1830,EUR,2025-02-12,FJKUCYXX
13543786,1149,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,4675,EUR,2025-02-18,FJKULVXX
13543787,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2090,EUR,2025-01-30,CIUVCYXX
13543788,1157,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,534,EUR,2025-01-09,FJKULVXX
13543789,1122,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,7400,EUR,2025-01-11,CIUVDEXX
13543790,1150,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,4400,EUR,2025-02-15,LKJFLVXX
13543791,1123,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,4725,EUR,2025-02-06,LKJFLVXX
13543792,1150,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,250,EUR,2025-02-17,LKJFEEXX
13543793,1144,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,230,EUR,2025-01-14,GLKLLTXX
13543794,1127,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,6520,EUR,2025-02-11,CIUVLVXX
13543795,1150,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1854,EUR,2025-01-23,HGKHLVXX
13543796,1166,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1550,EUR,2025-01-05,FJKULVXX
13543797,1135,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,580,EUR,2025-02-27,HKKJLVXX
13543798,1142,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,4500,EUR,2025-01-04,LKJFLVXX
13543799,1139,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,2000,EUR,2025-02-21,LKJFDEXX
13543800,1120,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1500,EUR,2025-02-06,JKGJLVXX
13543801,1149,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,3500,EUR,2025-01-12,HJGFLTXX
13543802,1161,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,3740,EUR,2025-01-21,HKKJEEXX
13543803,1132,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1,EUR,2025-01-31,FJKULVXX
13543804,1138,INCOMING,REJECTED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1000,EUR,2025-01-26,FJKULVXX
13543805,1156,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1060,EUR,2025-01-08,UWEILTXX
13543806,1139,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,271,EUR,2025-02-26,JKGJLVXX
13543807,1150,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,780,EUR,2025-01-01,HJGFDEXX
13543808,1140,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1000,EUR,2025-01-22,JKGJDEXX
13543809,1135,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,3800,EUR,2025-02-22,FJKULVXX
13543810,1118,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,900,EUR,2025-01-29,CIUVLVXX
13543811,1124,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,615,EUR,2025-02-01,CIUVLVXX
13543812,1144,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,997.7,EUR,2025-02-06,HKKJLVXX
13543813,1153,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,12,EUR,2025-02-20,HKKJLVXX
13543814,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,50,EUR,2025-02-01,GLKLLVXX
13543815,1137,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,144,EUR,2025-01-07,HKKJLVXX
13543816,1151,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,591.44,EUR,2025-01-13,FJKULVXX
13543817,1140,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,472,EUR,2025-01-20,FJDCLTXX
13543818,1158,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,5792.5,EUR,2025-02-01,FJDCUKXX
13543819,1151,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,300,EUR,2025-01-02,HKKJLTXX
13543820,1148,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1100,EUR,2025-01-11,HJGFLVXX
13543821,1143,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1545,EUR,2025-01-10,HGKHUKXX
13543822,1140,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,204,EUR,2025-01-10,JKGJLTXX
13543823,1157,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,2750.42,EUR,2025-01-02,UWEILVXX
13543824,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,2100,EUR,2025-02-16,HGKHLVXX
13543825,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,3400,EUR,2025-02-03,CIUVLVXX
13543826,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,259.44,EUR,2025-02-06,UWEIDEXX
13543827,1166,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1100,EUR,2025-01-17,UWEIDEXX
13543828,1127,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1600,EUR,2025-02-23,FJKULVXX
13543829,1162,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1700,EUR,2025-01-02,FJKULVXX
13543830,1151,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,820,EUR,2025-01-15,UWEIDEXX
13543831,1161,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1205.84,EUR,2025-01-06,CIUVLTXX
13543832,1143,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1200,EUR,2025-01-04,HJGFDEXX
13543833,1151,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,280,EUR,2025-01-30,LKJFLVXX
13543834,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1580,EUR,2025-01-01,HGKHLVXX
13543835,1145,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,220,EUR,2025-01-18,CIUVLVXX
13543836,1124,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1053,EUR,2025-02-24,CIUVLVXX
13543837,1139,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1370,EUR,2025-01-12,HJGFLTXX
13543838,1121,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1095.5,EUR,2025-02-01,CIUVLVXX
13543839,1163,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1000,EUR,2025-01-04,FJKULVXX
13543840,1162,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,1680,EUR,2025-01-06,FJDCLTXX
13543841,1119,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,2674,EUR,2025-01-01,HKKJLTXX
13543842,1128,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCTINST,SEPA,700,EUR,2025-02-03,FJKULVXX
13543843,1137,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1397,EUR,2025-01-28,FJDCLVXX
13543844,1119,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,5784,EUR,2025-02-21,JKGJLVXX
13543845,1139,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,8826,EUR,2025-02-28,LKJFLVXX
13543846,1120,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3000,EUR,2025-01-28,LKJFLVXX
13543847,1165,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,4010.9,EUR,2025-01-31,HGKHLVXX
13543848,1126,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,4680,EUR,2025-02-02,UWEILVXX
13543849,1146,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,4950,EUR,2025-02-14,HKKJLVXX
13543850,1126,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,5600,EUR,2025-02-03,HKKJUKXX
13543851,1124,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,536,EUR,2025-01-20,FJKULTXX
13543852,1125,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,5860,EUR,2025-01-14,HJGFLTXX
13543853,1142,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2200,EUR,2025-01-31,FJKULTXX
13543854,1145,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,5415,EUR,2025-01-16,FJDCLVXX
13543855,1130,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2550,EUR,2025-01-14,HKKJEEXX
13543856,1123,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2650,EUR,2025-01-30,CIUVDEXX
13543857,1138,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,350,EUR,2025-02-28,HGKHLVXX
13543858,1144,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1370.6,EUR,2025-01-10,CIUVLVXX
13543859,1163,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,229,EUR,2025-01-18,JKGJLVXX
13543860,1160,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1200,EUR,2025-01-10,FJKUCYXX
13543861,1125,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,300,EUR,2025-02-02,FJDCLTXX
13543862,1146,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2000,EUR,2025-01-12,CIUVLVXX
13543863,1151,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3214,EUR,2025-02-27,HJGFLTXX
13543864,1138,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3870,EUR,2025-01-15,LKJFDEXX
13543865,1120,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3800,EUR,2025-02-15,HGKHLVXX
13543866,1163,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2000,EUR,2025-01-29,HGKHLVXX
13543867,1119,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1540,EUR,2025-01-09,JKGJLVXX
13543868,1160,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2617,EUR,2025-01-19,FJKUCYXX
13543869,1154,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,4950,EUR,2025-01-15,GLKLLVXX
13543870,1167,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,677,EUR,2025-02-14,HJGFLVXX
13543871,1165,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3605.36,EUR,2025-02-21,FJDCLTXX
13543872,1141,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,1255,EUR,2025-01-08,CIUVNGXX
13543873,1153,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3178.46,EUR,2025-02-17,LKJFCYXX
13543874,1154,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,5940,EUR,2025-02-22,CIUVLVXX
13543875,1138,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,259.2,EUR,2025-01-01,JKGJLVXX
13543876,1120,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2000,EUR,2025-01-20,FJKULVXX
13543877,1130,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,950,EUR,2025-02-04,HJGFLVXX
13543878,1123,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,8680,EUR,2025-01-28,GLKLLVXX
13543879,1134,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,500,EUR,2025-01-13,JKGJUKXX
13543880,1159,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,750,EUR,2025-01-22,FJDCEEXX
13543881,1145,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1330,EUR,2025-01-10,FJKULVXX
13543882,1158,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2450,EUR,2025-01-30,JKGJDEXX
13543883,1134,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3697,EUR,2025-02-24,HJGFCYXX
13543884,1151,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2473,EUR,2025-01-09,HKKJLTXX
13543885,1141,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2956,EUR,2025-02-24,LKJFUKXX
13543886,1162,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,870,EUR,2025-01-18,HKKJLVXX
13543887,1154,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1200,EUR,2025-01-21,FJKULTXX
13543888,1120,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3250,EUR,2025-01-24,FJKULVXX
13543889,1120,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2200,EUR,2025-01-31,FJDCLVXX
13543890,1134,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,4139.93,EUR,2025-02-13,LKJFDEXX
13543891,1149,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,130,EUR,2025-02-19,HGKHUKXX
13543892,1130,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1650,EUR,2025-02-18,CIUVLVXX
13543893,1130,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1600,EUR,2025-02-28,HGKHLTXX
13543894,1131,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,4840,EUR,2025-01-09,JKGJDEXX
13543895,1122,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1372.51,EUR,2025-02-07,CIUVLVXX
13543896,1147,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1470,EUR,2025-02-17,FJDCUKXX
13543897,1165,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2434,EUR,2025-01-10,JKGJLVXX
13543898,1124,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1500,EUR,2025-02-17,HJGFUKXX
13543899,1146,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,62917.27,EUR,2025-01-01,CIUVEEXX
13543900,1158,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,107647.82,EUR,2025-02-19,FJKULVXX
13543901,1138,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,99181.46,EUR,2025-01-22,LKJFLVXX
13543902,1137,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,60112.16,EUR,2025-01-29,JKGJLVXX
13543903,1148,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,24702.51,EUR,2025-01-15,HKKJLVXX
13543904,1125,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,40823.65,EUR,2025-02-07,CIUVLVXX
13543905,1164,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,40508.31,EUR,2025-02-12,HKKJLVXX
13543906,1152,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,52976.15,EUR,2025-02-24,FJKULVXX
13543907,1147,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,39844.08,EUR,2025-01-15,JKGJLTXX
13543908,1151,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,48679.28,EUR,2025-02-14,CIUVLTXX
13543909,1126,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,64588.02,EUR,2025-02-23,FJDCLVXX
13543910,1156,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,62696.34,EUR,2025-01-29,FJDCUKXX
13543911,1120,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,7447.61,EUR,2025-01-12,HKKJLVXX
13543912,1132,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,25637.16,EUR,2025-01-21,HGKHLVXX
13543913,1129,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,7503.49,EUR,2025-01-09,HKKJEEXX
13543914,1146,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,9573.13,EUR,2025-02-27,FJDCLTXX
13543915,1160,INCOMING,REJECTED,STANDARD_PAYMENT_TYPE,SCT,SEPA,9131.29,EUR,2025-02-19,JKGJUKXX
13543916,1134,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,8162.6,EUR,2025-01-14,HJGFUKXX
13543917,1133,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,27465.06,EUR,2025-02-12,FJKULVXX
13543918,1122,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,2753.9,EUR,2025-01-29,LKJFEEXX
13543919,1154,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,7162.14,EUR,2025-01-17,JKGJLVXX
13543920,1161,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,200000,EUR,2025-02-15,HKKJLVXX
13543921,1160,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,11976.99,EUR,2025-02-11,JKGJUKXX
13543922,1167,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,2200,EUR,2025-02-19,GLKLDEXX
13543923,1137,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,250000,EUR,2025-01-07,HJGFDEXX
13543924,1160,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,148800,EUR,2025-01-11,HGKHUKXX
13543925,1145,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,80000,EUR,2025-01-31,HJGFLVXX
13543926,1123,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,7083.11,EUR,2025-01-02,FJKUUKXX
13543927,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,19499.35,EUR,2025-01-29,FJKULVXX
13543928,1148,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,458429.42,EUR,2025-01-30,HGKHLVXX
13543929,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,90300,EUR,2025-01-09,HJGFUKXX
13543930,1148,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,5950,EUR,2025-01-25,CIUVLTXX
13543931,1142,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,5950,EUR,2025-02-18,GLKLCYXX
13543932,1125,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3835.48,EUR,2025-02-10,HKKJLTXX
13543933,1131,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,110843.18,EUR,2025-01-02,HJGFDEXX
13543934,1153,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,9245.54,EUR,2025-02-17,FJKULVXX
13543935,1154,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,200000,EUR,2025-02-22,FJKULTXX
13543936,1127,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,989646.18,EUR,2025-01-15,HKKJLTXX
13543937,1133,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,11478.06,EUR,2025-02-01,CIUVLTXX
13543938,1119,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,6634.16,EUR,2025-01-23,FJDCLTXX
13543939,1167,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,768940.2,EUR,2025-01-24,FJDCLVXX
13543940,1123,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,1500000,EUR,2025-01-13,HGKHUKXX
13543941,1134,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,100000,EUR,2025-02-08,FJDCLTXX
13543942,1157,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,34840,EUR,2025-01-19,HJGFLVXX
13543943,1146,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,12402.02,EUR,2025-02-15,JKGJLVXX
13543944,1129,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,113717.62,EUR,2025-02-02,LKJFEEXX
13543945,1165,INCOMING,ON HOLD,STANDARD_PAYMENT_TYPE,SCT,SEPA,36246.34,EUR,2025-01-06,FJKUDEXX
13543946,1146,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,6245.56,EUR,2025-02-01,GLKLCYXX
13543947,1161,INCOMING,COMPLETED,STANDARD_PAYMENT_TYPE,SCT,SEPA,3624.85,EUR,2025-01-16,UWEIDEXX
